"","position","abssum1","abssum2","abssum3","abssum4","abssum5","abssum6","abssum7","abssum8","abssum9","abssum10","abssum11","abssum12","abssum13","abssum14","abssum15","abssum16","abssum17","abssum18","abssum19","abssum20","abssum21","abssum22","abssum23","abssum24","abssum25","abssum26","abssum27","abssum28","abssum29","abssum30","abssum31","abssum32","abssum33","abssum34","abssum35","abssum36","abssum37","abssum38","abssum39","abssum40","abssum41","abssum42","abssum43","abssum44","abssum45","abssum46","abssum47","abssum48","abssum49","abssum50","abssum51","abssum52","abssum53","abssum54","abssum55","abssum56","abssum57","abssum58","abssum59","abssum60","abssum61","abssum62","abssum63","abssum64","abssum65","abssum66","abssum67","abssum68","abssum69","abssum70","abssum71","abssum72","abssum73","abssum74","abssum75","abssum76","abssum77","abssum78","abssum79","abssum80","abssum81","abssum82","abssum83","abssum84","abssum85","abssum86","abssum87","abssum88","abssum89","abssum90","abssum91","abssum92","abssum93","abssum94","abssum95","abssum96","abssum97","abssum98","abssum99","abssum100"
"69",69,0.000986998657026561,0.000985006226983387,0.000838687601572019,0.000589858811508748,0.00157725824828958,0.000718242095899768,0.00141360607813112,0.000879596293998475,0.00176061438105535,0.00237928322530934,0.0014461285827565,0.00141059297311585,0.00127903955581132,0.00160522073747416,0.00197357752585958,0.000455668858194258,0.00164539491379401,0.000611805895459838,0.0022393584731617,0.000947484455537051,0.00136756627762225,0.000862726695004312,0.00081160199988517,0.0020279144810047,0.00162295153404557,0.00108430145337479,0.000728409440853284,0.000951410653215135,0.00109922045885469,0.00197952805967816,0.00122547061619116,0.0020631962997868,0.00111145495975506,0.00175299694092246,0.00227727719902759,0.00103052445774665,0.00158299835311482,0.00115137180910097,0.000866379617946222,0.00103543027944397,0.00020055255117768,0.00154314121391508,0.00334524053323548,0.001478545752434,0.00179942288696111,0.00199056054407265,0.00129159394782619,0.00228951062308624,0.00113492804666748,0.000711808212145115,0.00151431439735461,0.00139173076695442,0.00137957616243511,0.000505693464219803,0.000882960053786519,0.00192918901302619,0.000358883816261368,0.00138889714435209,0.00217639785842039,0.00115388287304086,0.000996210294943012,0.00127545858413214,0.00209021431055589,0.000534143804543419,0.000401098217480467,0.00181464110210072,0.00119923352031037,0.00044421520033211,0.000750898467231309,0.0017929700836703,0.0018814518552972,0.000575020286305516,0.000829472332952719,0.00132145308270992,0.0016684831771272,0.00104149489561678,0.000897043166332878,0.00191549980081618,0.00118474033297389,0.00339829588483553,0.000267147253566691,0.00145093538230867,0.0011610870496952,0.000604561289947014,0.00176568475581007,0.00115207600629219,0.000823943613795564,0.00149149405478965,0.00113296557537979,0.00187835539418302,0.000569008672982818,0.00101522449404001,0.00171298109489726,0.000570425012483611,0.00129225874843542,0.00141618803900201,0.00125024436056265,0.00303957366850227,0.000986299893611431,0.000692935806000605
"70",70,0.000547557527170284,0.00118452195602003,0.000868294397150748,0.000929847854422405,0.000170394113979455,0.00131195028370712,0.000893896554771345,0.000798004431999288,0.0013842282241967,0.00106280341424281,0.000892299220140558,0.00171363219124032,0.00139492475864245,0.000413998179283226,0.00147211378407519,0.00116713753141084,0.00123156575136818,0.000747261155311207,0.00120258606330026,0.00118903468683129,0.00164391278758558,0.00146961760765407,0.000985671478701988,0.00147499033482745,0.00154987465430168,0.00121944533020724,0.000248991596890846,0.00106443982804194,0.000965290834756161,0.00163946913380641,0.000633614705066066,0.000652483182420838,0.000666429987177253,0.000700525626598392,0.00128551695888746,0.000548038493434433,0.00111856394505594,0.00109811602851551,0.000925596797969774,0.00105273069493705,0.000367386851166884,0.000848258128826274,0.00159416151291225,0.00112971278576879,0.00076027510658605,0.00103725227199902,0.00062367856662604,0.00218266170850256,0.000656904065181152,0.000989493099041283,0.00173006844124757,0.00107906695120619,0.000722188997315243,0.00155139050548314,0.00116353908015299,0.00192025990691036,0.00130696391715901,0.00150734031922184,0.00100439514790196,0.000496758577355649,0.000885790872416692,0.000988225656328723,0.00103013751868275,0.00168158121232409,0.00087281373271253,0.00100381666743488,0.00050801723227778,0.000871755411935737,0.00137287932739127,0.00137046777672367,0.0013705233559449,0.00105778420402203,0.00141557070310228,0.00121071106696036,0.00180431120679714,0.000189691214472987,0.000351151795257465,0.00112315993465018,0.00147798374928243,0.00188318122673081,0.00058589549826138,0.00075741677210317,0.00123810721561313,0.00158019950322341,0.00073617203406684,0.00045323936319619,0.000525432278664084,0.000993725727312267,0.00143035658948065,0.00212770496364101,0.000757256731958478,0.000449758867944183,0.00137777357485902,0.000488864239741815,0.000553581507119816,0.00094597197312396,0.00148823498238926,0.00154293740342837,0.000740136829335825,0.000864569572513574
"71",71,0.00188041649016668,0.00131619080639211,0.000952341644392618,0.00123405221711437,0.00114934297744185,0.000853749486850575,0.0020212595409248,0.000427951825258788,0.00191531058226246,0.00147447706694948,0.00218965976091567,0.00131837260778411,0.00127066002914944,0.00149495925325027,0.00177842560560748,0.000597220163854217,0.00179215360549279,0.000495125656925666,0.00180430835462175,0.000837772458908148,0.00163268398137006,0.0019789083780779,0.00166947072648327,0.0022216264551389,0.0014405875117518,0.00212121146148547,0.000696615139531787,0.00113712103302532,0.00113570676694508,0.00170967271151312,0.00126662031834712,0.00098764294762077,0.00188668693590444,0.00141792928843643,0.00182824966759654,0.00107539629425446,0.00227517767234531,0.00076609612960965,0.00108827396979905,0.00167870660879998,0.000759662485506851,0.00131949460774194,0.00191256684774999,0.00099510764630395,0.00156445138031813,0.00140462650142581,0.000974429411144229,0.00142789634446672,0.000609267946856562,0.000650080621198867,0.00251070885133231,0.00197097929594747,0.000981502297236148,0.000764089631957177,0.00141039596564951,0.00171712745941477,0.0011240605963394,0.00180792050741729,0.00263232051838713,0.00170257131503604,0.000587145437748404,0.00114623937770375,0.0010574990119494,0.0014123380969977,0.00071227010550956,0.0015346485452028,0.000572495669985074,0.00109134603007988,0.0017530268705741,0.0019745511963265,0.00307790460647084,0.00177659934888652,0.0016875242072274,0.00135498890995223,0.00197678520089539,0.00082211112660957,0.00147683231261908,0.0029990629554959,0.00159070182780852,0.00215326306351926,0.000238497194459342,0.0012560718023451,0.00135549077822361,0.00137678853570833,0.000870560815656063,0.00109037529000489,0.00192709025577642,0.00137548114980746,0.00122167077643098,0.00359752550139092,0.000769095415307675,0.000916179222713254,0.00194932810336468,0.000524047583894571,0.00219403532537399,0.00178983005571354,0.00230640011898231,0.0017984896840062,0.00121753950224956,0.000524694012710825
"72",72,0.00096730631776154,0.00287826775456779,0.00131858071108581,0.00115420434576663,0.000520689350878456,0.00131033591969754,0.00193034488620469,0.00114687354289345,0.00157156873319764,0.00419457697717007,0.00192232075642096,0.00216773056308739,0.000865895436163555,0.0016822011093609,0.00193808510084637,0.00144251357778558,0.00295195628132205,0.000513156428496586,0.00148339349834714,0.000655187825032044,0.00125606966321357,0.000746105135476682,0.00155689808889292,0.00223284545063507,0.00282883561158087,0.00105090528813889,0.000997971021206467,0.0015565909416182,0.00116690492632188,0.00221398754638358,0.00185855342351715,0.00054949859259068,0.000594513999658375,0.0010149212066608,0.00320976239891024,0.00100887510780012,0.00248051571907126,0.00168031443899963,0.00156163761857897,0.00144665539846756,0.000385605653491439,0.00213737064768793,0.00108765704499092,0.00111253136856249,0.00224629889635253,0.00157608665904263,0.000692616240485222,0.00120411981151847,0.00102123086878692,0.000235097083987057,0.00352671074324462,0.00225814637451549,0.00084731160291085,0.00225620459241327,0.00142118491930887,0.000757322708523134,0.00170175509265391,0.00210116687230766,0.00309487796039321,0.00107966878567822,0.0015598307873006,0.0011940022232011,0.0014362338661158,0.00144405836181249,0.000623150328465272,0.00137877039378509,0.00110064114596753,0.000209290342354507,0.00181625576215083,0.00205617594474461,0.00278139856527559,0.00177438845639699,0.000877658719673491,0.00160193667306885,0.00202702153592327,0.00128229413530789,0.00184868557698792,0.00117595537449233,0.00178904537824565,0.00410200848273234,0.000511574198071685,0.00133226819161791,0.00138928079104517,0.00132242577092256,0.00146434956695884,0.000713374123733956,0.000558974461455364,0.00164568227478412,0.00172230879616109,0.00112500271643512,0.000705351725628134,0.000662573762383545,0.00195095439266879,0.000842365036078263,0.00123983884304835,0.00217827145752381,0.00121439370559528,0.00301109673455358,0.00129917563572235,0.00104165696029668
"73",73,0.000659419234580128,0.00129831957747228,0.00103659603450978,0.000910806745650916,0.000782117258950166,0.00114243684947724,0.00169493810608401,0.000432652161180158,0.00121816746104741,0.0021260621251713,0.000654488885629689,0.000998905810774886,0.000729635132302064,0.000701839719113195,0.00132256122014951,0.00161462679534452,0.000753058619011426,0.00083022037460978,0.000240578063312569,0.00157268881594064,0.00152475041454636,0.00150997586024459,0.000679304980621964,0.00153129931277363,0.000741277959605213,0.00152642848843243,0.000684646735862771,0.0015196993626887,0.00115511436524685,0.00201259106688667,0.000820822817331646,0.000982562634817441,0.00191832464770414,0.00118829317125346,0.00252901823114371,0.00113957511393892,0.00136857763573062,0.000670418579829857,0.000731589852421166,0.00141955887556833,0.00086181896404014,0.00152468334999867,0.00239018806314562,0.00047736568012624,0.00150086206122069,0.00119587977508218,0.000984516154858284,0.00210084389254916,0.000513167157805583,0.00033282823733316,0.0015804557260708,0.00139730615410372,0.00155929441098124,0.00116587424417958,0.00200431657708577,0.00147509593807627,0.00128591254906496,0.00098518453160068,0.00143919130914583,0.000522083135251705,0.000268500372840208,0.00104901784106914,0.000869106908794492,0.000815625811810605,0.000189843831208236,0.00119004083080654,0.000823981499706861,0.000634863081359072,0.00264875204811688,0.000509894100105157,0.00119120062663569,0.000949144239712041,0.000891323392693266,0.000812644357210957,0.000821691714008921,0.000835576843996932,0.00157142546959221,0.00116918346066086,0.00111458904575557,0.00218249394310988,0.000279743392411547,0.000701183092132851,0.000563584101200831,0.000605264513978909,0.00122778139120783,0.00107832268713537,0.000976881354290526,0.000685680728565785,0.00186398404366628,0.000719881106988396,0.00070745726225141,0.000573535799958336,0.00147901994023414,0.000820794783066958,0.000508466757310089,0.00133812151761958,0.00111325284160557,0.00166979095956776,0.000274115356660332,0.000385693061730308
"74",74,0.00174738504574634,0.00237346528592752,0.00104522723268019,0.0015640918572899,0.00117073217988661,0.0017049870439223,0.00395259468496079,0.00157702817159588,0.00127256144332932,0.00287795031545102,0.00193580142513383,0.00149912861525081,0.00108884982182644,0.00166360547473232,0.00147169641923028,0.0027004217627109,0.00326049857540056,0.000783624603627686,0.00210047654945811,0.00107904174365103,0.00133883950365998,0.000961157369602006,0.00155268033995526,0.00364783016266301,0.00191788940264814,0.00166979407276813,0.000880457497260068,0.000992480767536108,0.00129683950603976,0.00366197787661804,0.00309338912484236,0.00138425513432594,0.00208424471929902,0.00114575162660913,0.00254637090222332,0.000964916178418207,0.00285697962499398,0.00297084497287869,0.00175531143031549,0.00111372160245082,0.000417637461652021,0.00290313556615729,0.00164657587447437,0.00181882436299929,0.0028730819321936,0.00304659912944771,0.00178540322849585,0.00302118323452305,0.00193243812827859,0.000938122611842118,0.0022967506229179,0.00228282737953123,0.000950066058067023,0.00147331381913318,0.000739493949367898,0.00130509194423212,0.00101643571542809,0.00308252104150597,0.0034880136809079,0.00227401331721921,0.000969061991781928,0.00274631984939333,0.00116676097968593,0.00159564697241876,0.00217771659663413,0.00131922039145138,0.000424039204517612,0.00129096981618204,0.0019233869825257,0.00272999094158877,0.00252824043855071,0.00142963520193007,0.00165270795696415,0.00211080492954352,0.00134777548912268,0.00161415796128495,0.00223248431757384,0.00268608953047078,0.00202668510428339,0.00265258006402291,0.000809309382475476,0.00124980241889716,0.00224938822793774,0.001098719158108,0.000833969403174706,0.00185712412894645,0.000770749138609972,0.00130151920529897,0.0013842874996044,0.00314167619217187,0.00110421563294949,0.00103764810091889,0.00332493732275907,0.00136834353179438,0.00211328728619264,0.00207372272234352,0.00247475378273521,0.00458449404686689,0.00104137607547727,0.0011129235072076
"75",75,0.00160022987984121,0.0014517882373184,0.00127688269185455,0.0012422348625023,0.000669992552502663,0.00173636331601301,0.0016013848799048,0.00149999788845889,0.001552850328153,0.00145373308623675,0.00188461467041634,0.00149851927380951,0.00180921676110302,0.00173909746081335,0.00101794015790801,0.000645826508844038,0.00184684021223802,0.000452131851488957,0.00204563085571863,0.00112156299474009,0.000972514840213989,0.000889196442585671,0.00123704182260553,0.00191940991498996,0.00118483701407968,0.00145194293986606,0.000292444849037565,0.000494181766043766,0.00137985540277441,0.00197829129319871,0.00123739756963914,0.000836075253573654,0.00184820037975442,0.000401523874643317,0.00265374465743662,0.00101198808260961,0.00220923183951527,0.000746874828109867,0.00186040745029459,0.00248154855270855,0.00047498134495072,0.0022231487891986,0.00208753714105114,0.00159623778017703,0.000761667374717945,0.00109696172148688,0.00121988263344974,0.00161316403318779,0.000609807160799392,0.00100765090337518,0.00275700398196932,0.00312865844171029,0.00133595478484949,0.00121941193356179,0.000668587894324446,0.00152949912808253,0.00117531786554537,0.00219862429366913,0.0013295984826982,0.00122727557754843,0.00106843445973936,0.00128510095760248,0.00101315996357698,0.000880452145793242,0.00120140030776383,0.00100599948564195,0.000877590220625279,0.000708904347447969,0.00120271937339567,0.00128735299153959,0.00180805647414672,0.00140198045119178,0.00124641041838913,0.0021863670735911,0.00109526896267198,0.00092638509659082,0.00250225995841902,0.000789343479482341,0.000689363554556621,0.00366215329268016,0.000905341015368322,0.00129527022363618,0.00104514486383778,0.00168921759177465,0.000584514038564521,0.00117947012768127,0.000854458884532505,0.00109544333827216,0.00062798891303828,0.000898956355740665,0.00160084858907794,0.00103351405778085,0.00238182057728409,0.000966853185673244,0.00113058467468363,0.0019556045808713,0.00217600951691566,0.00280148337151331,0.000830130175074828,0.000916536186650774
"76",76,0.000518284268764546,0.00173118979728315,0.000588273025641683,0.000723705141354003,0.000438068966104765,0.00104316653778369,0.00135211306405836,0.00059450685603224,0.00153990194667131,0.00290172625318519,0.00086641832604073,0.000624118711129995,0.000542614239748218,0.0016936492320383,0.000795344341895543,0.000980793978669681,0.000831033896247391,0.000697767115525494,0.00095332418277394,0.00217056359542767,0.000723332557981848,0.000941851096285973,0.00121412432054058,0.00180177666698,0.000380262812541332,0.00125440594001702,0.000904228021681774,0.00160248166139354,0.00122366673167562,0.00157918632248766,0.00194975804333808,0.000927963716094382,0.00140113400993869,0.000237493844906567,0.00202189866831759,0.000605917181019322,0.000923850791878067,0.00143319871858694,0.000889617891516536,0.00102052237798489,0.00084916111700295,0.00123778672423214,0.00217703847010853,0.000510975163706462,0.00109286695624178,0.000949631303228671,0.00129728159299702,0.00151596276191412,0.000625621575636615,0.000412406274335808,0.00189138596033445,0.00286526748095639,0.00184169794738409,0.00106208039505873,0.000917916824619169,0.00171949707510066,0.000371995252862689,0.000862847664393485,0.000778618617914617,0.000967749510891736,0.000578727528932177,0.000501111621815653,0.00096545504675305,0.00158014595945133,0.000972912355791777,0.00217139883534401,0.000608038550126366,0.00109865016929689,0.00272453309662524,0.000908079287910368,0.00156515052367467,0.00125520430447068,0.00220458584954031,0.0018457209225744,0.00126204602565849,0.000520391105965246,0.000712812856363598,0.00119786259892862,0.000675772796967067,0.00348705406213412,0.000613239234553475,0.00165664470523552,0.00104782450944185,0.00149280757614179,0.00201971878141194,0.000522571765031898,0.00127889528812375,0.000588617579523998,0.00147192379694161,0.00238348673883593,0.000393521608202718,0.000443613489551353,0.00157841471082065,0.000490735270432197,0.00108274924832585,0.00173498379490411,0.00086502639351238,0.000301089581626002,0.00112145238381345,0.000787352843872213
"77",77,0.00192414424964227,0.00086313590145437,0.000842298726638546,0.00090555336964826,0.000637298661047225,0.00233238828514004,0.000980312463070732,0.000721525495464448,0.0005250203430478,0.000867838060912618,0.00236910889361752,0.00210107649036217,0.00123293186152296,0.000491371642056038,0.00129881731845671,0.000866133344970876,0.00184365985478507,0.000462478599274618,0.00138960154254164,0.000937280452490086,0.00270903034834191,0.000701842960552312,0.00135826281257323,0.00216114710929105,0.000996178383502411,0.00126184155669762,0.000340481778039248,0.000508100967635983,0.000784364710852969,0.00349076738348231,0.00091164733748883,0.0014275879270258,0.00170314899878576,0.000657000591559154,0.00229118365678005,0.00161375940479047,0.00111404712151852,0.00178855386002397,0.00158167982226587,0.00246861540654209,0.000665769446641207,0.00222795743320603,0.0014992302749306,0.00113890635111602,0.00138392116787145,0.00117313173177536,0.000864049205347328,0.00121635449022506,0.00103628029137326,0.00099880070774816,0.00241867795557482,0.00166795109544182,0.000580618667299859,0.000558534688025247,0.000461552955584921,0.00039330776053248,0.00135705445973144,0.00142851313376013,0.00167397734549013,0.00185453346148279,0.00114309312630212,0.00140284176086425,0.000758278278226499,0.00132215818302939,0.00144962407512139,0.00169883493799716,0.000653441638860386,0.000654419578495435,0.000886142588569783,0.00105823299963959,0.00211665490871837,0.0011714852116711,0.00112087512007975,0.00238681115297368,0.00180352306347231,0.000658466348795628,0.000715099899025518,0.000921183472200937,0.00181976762041813,0.00200669145124266,0.000118606512955921,0.000564250382012688,0.00168298937205691,0.000418512558781003,0.00107391025812831,0.00133124227431836,0.00114627848961391,0.00219167931936681,0.00136976246540144,0.0011787424296017,0.00110210585989989,0.000274444639217108,0.00072177830588771,0.000512258877279237,0.00102769472505315,0.00172086754537304,0.00156191151290841,0.00281703216023743,0.000820711749838665,0.000966394258284708
"78",78,0.00135543168289587,0.002050206909189,0.00070470831633429,0.000955849354795646,0.00107008832856081,0.001223424282216,0.00120872553088702,0.00079410868602281,0.000345913926139474,0.00330923713045195,0.00183900961565087,0.00122779291268671,0.000506977800796449,0.00167068970040418,0.000852792303703609,0.000476430574053666,0.00158955367805902,0.000468131058823928,0.00175318804394919,0.00128467810395705,0.00127029420218605,0.00108983585596434,0.00153823873552028,0.00177082854133914,0.000892513700819109,0.0016511136502686,0.00038319429359035,0.00112589245691197,0.000711332977516577,0.00225473952832544,0.00136501658926136,0.00047014668052725,0.00151368907245342,0.000711928030796116,0.000792529790487606,0.000512638129293919,0.00196775821677875,0.00075450335862115,0.00195569572679233,0.000975297283048349,0.000538303382199956,0.00121261320055055,0.00139914745159331,0.00149263013008749,0.00130591639208433,0.0018290004991286,0.00144781782000791,0.000584616740525234,0.000655824726891296,0.000418154044382391,0.00168554269475862,0.0013587857974926,0.000761784147471189,0.00138204777067585,0.00170114921638742,0.000588747374422383,0.00086817254214111,0.00125929814385017,0.00310345726029482,0.000970067281741649,0.000662688436932513,0.000709976850885141,0.00106199366928195,0.000465446572434303,0.000522076144989114,0.000801074453192996,0.000878322094649775,0.000588319795497227,0.00152210194210056,0.00187413037201623,0.00163792326020484,0.000392433677916415,0.000559011088625994,0.00151414917127113,0.00106137993861921,0.00108236916639726,0.00208174086583313,0.00167445635906915,0.00134618704578315,0.00224241268006153,0.000839104161968862,0.00151416601511301,0.000374059748537547,0.000883304921444505,0.00140410326275742,0.00126207832363434,0.000872439895260868,0.000134180993427435,0.00202269930196053,0.00119353401532862,0.000942865427532524,0.000665385054162471,0.00141106587761897,0.00101295035528892,0.00141092251578812,0.00135204373509623,0.00150526364450343,0.00136903728707694,0.000925505111808889,0.000400525623263093
"79",79,0.00173837196643944,0.00204400483926293,0.000812522575870389,0.000807553460617783,0.000552692810742883,0.00177037484536413,0.00184548590914346,0.00134118337882683,0.00149044795398368,0.0035998081730213,0.000411913028074196,0.000909385220438708,0.00119258473750961,0.00156821429845877,0.00152427167267888,0.00102913675829086,0.00164368881087285,0.000475931843993749,0.00162736582115031,0.00190629270582576,0.00168488817871548,0.00158512119378429,0.00177881871786667,0.00166535122082223,0.00160512348634256,0.00137662715133047,0.000341291398399335,0.00141457949212054,0.00129325308807893,0.00134934434754541,0.00178718361712527,0.00116900980765422,0.00105636904481798,0.000706107979567605,0.00296940637053922,0.000854138084832812,0.00145327295285824,0.00140939485390845,0.000954347753577167,0.0016999229992507,0.000700296284776414,0.00178092165151611,0.00213205300860864,0.00239773297653301,0.000817207015643362,0.00267234536295291,0.00249421261833049,0.00136398541326344,0.000754240214519086,0.000562454122700728,0.00270317276954302,0.00317836310568964,0.000262959796600626,0.0020183941378491,0.00117927216888347,0.00212489212572109,0.00146476536247064,0.000401696652261307,0.0017782096620067,0.00110817373479222,0.00110485135519411,0.00121727761870716,0.0012873855066573,0.00122536058006517,0.000980807307314535,0.00177830764005193,0.0010395147314739,0.00115082499178243,0.00114932397264056,0.0019945129943153,0.00186879696775577,0.00130974981459531,0.00128211906849174,0.00293835533375386,0.00124971023217313,0.000926909336158133,0.00212028567602829,0.0025087181784329,0.00107491798689807,0.00162068435747642,0.000365286452506552,0.00146865563147003,0.00108090840825525,0.00075607345422668,0.00107703737012343,0.00134860834441497,0.000501225782500114,0.00140476558590308,0.00141136771162564,0.00136020955687854,0.000758283422328532,0.000664770160256012,0.00155314142739371,0.000523764891113387,0.00136924852267839,0.00189003164268797,0.00125037327597965,0.0038984019356576,0.000734527722670464,0.00172340754215838
"80",80,0.002076503191347,0.00198527073371224,0.000564604524697643,0.000750171950130607,0.000824546419607941,0.00163344106113072,0.00223423060378991,0.00109519912220435,0.000940540950523427,0.00263671420543687,0.000997364199065487,0.000809173834568355,0.000846638236907893,0.00134091439031181,0.00152303380309604,0.00158232472313102,0.00126293146809076,0.000452853290880739,0.000678242831781972,0.00147292089241091,0.0016006727482818,0.00153355570364511,0.00143081345959217,0.00275447123931372,0.00194636871333387,0.00207182043959619,0.000224794916675819,0.00046767141429882,0.00136969290474553,0.0027179120661458,0.0011027657383238,0.00111074342567008,0.00142652941940469,0.000840474615870335,0.00145376088585181,0.00118987656242098,0.00167583170150465,0.0019880581239704,0.00153740750101861,0.00250156852507644,0.000749941440517432,0.00188578918096027,0.00269936460244935,0.00113871705639212,0.000838850028230809,0.00143055356051036,0.00066800103377318,0.00203965364198666,0.00129992487114805,0.00084809858162771,0.00161163599113934,0.00144833476224449,0.000362640935691161,0.000983534594524826,0.00111553474562243,0.00146455258800415,0.00163346416957211,0.00165110854868544,0.00138087735467707,0.00194468100562517,0.000395873379602563,0.00125875425874256,0.00128448289615335,0.00163285303642624,0.00125698436750099,0.00137187563268526,0.000693826728820568,0.0011710047001543,0.000981034059805097,0.00245307712611975,0.00226256273163017,0.000753640069888206,0.00108070598071208,0.00276529535403824,0.00209905431984225,0.00108542550424318,0.0021073094503663,0.00241638309671544,0.0020256937641534,0.00158440095401602,0.000399569014433609,0.00148365925997496,0.000857862192788161,0.000302205304251402,0.000847403375701106,0.00154865529111703,0.000738967592482709,0.00115814082346333,0.00152352787313248,0.00187284991989145,0.000551333787370822,0.000602551768459136,0.00148903419176349,0.000466649077679904,0.00126594171160832,0.00208088335057255,0.00186092418152839,0.0033131875543404,0.000747158084777766,0.00095654841788928
"81",81,0.000805986986961216,0.0015428760816576,0.000597968175952701,0.000629367474175524,0.000736144082964074,0.000867172115249559,0.000987483334029093,0.000600746324380452,0.000281020301343915,0.00124355833565915,0.00331124986405484,0.000500894961987797,0.00143290153209819,0.000710145257016848,0.000694509766617557,0.00161749480321305,0.00166333617744385,0.000462877844256582,0.000837382249301299,0.000800815836555557,0.00211024177406216,0.00123535669263219,0.00114289948578516,0.0018723645771388,0.00124669687647838,0.000512099855768611,0.00118179423407128,0.00143686444130253,0.00145081548544113,0.00215226608270314,0.00190066902723629,0.00126939819892868,0.00163493549189297,0.000696156043261453,0.00134506293579761,0.000789558594988193,0.000672823989589233,0.00172684022982139,0.00151454520528205,0.00120123889064416,0.000622325302174431,0.000293306768867296,0.00238688415265642,0.000936427735723555,0.00183576060953783,0.00101652349258075,0.00077630110172322,0.0018234735034639,0.000759583384933649,0.000423345169110689,0.00335061861551367,0.00176823688707373,0.00123321284263511,0.000604625081905397,0.00046464421939163,0.000790539230365539,0.000704170370227075,0.00158305695367744,0.00248237464984413,0.00162542111502262,0.000690600158122834,0.00182258540007751,0.0010836270157597,0.000607780548307346,0.000790888247138355,0.00131874741055071,0.000597494021349121,0.000956118114117999,0.00151570852904115,0.00226101407315582,0.00202861915022368,0.000901840176084079,0.000984267366220593,0.00151861113408813,0.00117774206592003,0.000637810037005693,0.00146497834430193,0.00124458385721482,0.00335188111239404,0.00339037229423411,0.000607505171501543,0.00111905890298658,0.000711260439857142,0.0014959178843128,0.00158355590610881,0.00117929178463783,0.000781300574089983,0.000563693753065309,0.000609432527198805,0.00210088462335989,0.00045025620238448,0.00065997847559629,0.00151630910113454,0.000607517225034826,0.000816576938404978,0.000681357210851274,0.000862210545164999,0.00313963039661758,0.000275000532354852,0.000210106038139202
"82",82,0.00143131004733732,0.00155653400724987,0.000409843771421947,0.00078145443694666,0.000434759634458715,0.00224692244364633,0.00178195110493107,0.000638284984233906,0.00114684186337399,0.00130698496104742,0.000827325267891865,0.00187744612048846,0.000430263051839574,0.00071325855969917,0.000587432760539741,0.00108934116087767,0.00113122239417862,0.000515783536684467,0.00106843264802592,0.0010700854818424,0.00106344396044733,0.000638284043816384,0.00139163978019496,0.00116119466770215,0.00112738168536453,0.00160992369637825,0.000839342716062674,0.0011970454652328,0.00103764989853516,0.000669832297717221,0.00148025322239675,0.000390550121665001,0.00188415833690669,0.00073251238791272,0.00127263649483211,0.000460205905142175,0.00103234201378655,0.000648960258331499,0.00119969050138025,0.00165852955251466,0.000517830379976658,0.00112753888447514,0.00167718215516288,0.000619799371406771,0.000992193970887456,0.00170672991839638,0.000770933012972819,0.00104528730298625,0.000512484441060224,0.000633861882306519,0.00163262702699285,0.00194190336333122,0.00167375963064842,0.00162086915224791,0.000469176568003604,0.00172661165561294,0.000959602111834101,0.000794081850472139,0.00262623482558411,0.00136833153374027,0.0015516860948992,0.000656810818327358,0.000679242570186034,0.000923346126000979,0.000525188590472681,0.000958879064455687,0.00115515451579995,0.000654809475236107,0.00137827850630856,0.00111706819734536,0.00130762037588283,0.00167801420320757,0.000951912192249438,0.00189408874575747,0.000758204590965761,0.000300961568427738,0.00144668574648676,0.00165872099023545,0.00144793423169176,0.00101405759414774,0.000292934319986671,0.00144396179803152,0.00108129488944542,0.00108087599801365,0.00054872315376997,0.000514145667693811,0.00113877123658312,0.00102809468080522,0.000720565307346988,0.00100028644737904,0.000384170282359264,0.000963465579843614,0.00250507914461195,0.000452973445135285,0.00082971110168728,0.0020721506443806,0.000879549920682621,0.00312715167819988,0.000618865786236711,0.000559845546376891
