"position","abssum1","abssum2","abssum3","abssum4","abssum5","abssum6","abssum7","abssum8","abssum9","abssum10","abssum11","abssum12","abssum13","abssum14","abssum15","abssum16","abssum17","abssum18","abssum19","abssum20","abssum21","abssum22","abssum23","abssum24","abssum25","abssum26","abssum27","abssum28","abssum29","abssum30","abssum31","abssum32","abssum33","abssum34","abssum35","abssum36","abssum37","abssum38","abssum39","abssum40","abssum41","abssum42","abssum43","abssum44","abssum45","abssum46","abssum47","abssum48","abssum49","abssum50"
11,0.0220241490751505,0,0.00543709978228435,0.00463179952930659,0.00390805760980584,0.0186107358895242,0.0186107358895242,0.0200707647018135,0.0156252947635949,0.0116581134498119,0.00778300780802965,0.0159867773763835,0.0168703943490982,0,0.0142564564011991,0.0240580914542079,0.0200707647018135,0,0.0212864787317812,0.0255271280184388,0.00969391409307718,0.0100562078878284,0,0,0.00804629735648632,0.00795962056145072,0,0.0116581134498119,0.000285934569546953,0.0024654536973685,0,0,0.00663755170535296,0.000366013213351835,0.000720956362783909,0.00118959043174982,0.000218369991671352,0.000377364955056692,0.000732668559066951,0,0.000280915799521608,0.00124720454914495,0,0.0066482531838119,0.00154962675878778,0,0.000942987833695952,0,0.000722557073459029,0.000503546034451574
12,0.00413081054648501,0.0116511170635931,0,0,0.00968407589971321,0.0127134588547051,0.0127134588547051,0.0128728796262294,0.0135253933258355,0.0095860087312758,0.0234917523339391,0,0.0210742726922035,0.00631088484078646,0.02054313570261,0.0130338836461306,0.0128728796262294,0.0165412161150016,0.0127138262614608,0.0132381804287434,0,0.0254399105906487,0.0114122221712023,0,0.0243555726483464,0.0222723577171564,0.00628476915881038,0.0095860087312758,0,0,0.00096823662170209,0.00112421851372346,0.00766178173944354,0,0,0,0.00020848200074397,0,0,0.000503946757817175,0.000489420868689194,0.00124503840925172,0,0.00268561614211649,0,0.000314644770696759,0.000707037397660315,0,0.000319676322760643,0.000311693322146311
13,0.0119657544419169,0.00826337235048413,0.0189025453291833,0.0124411997385323,0.0116050725337118,0,0,0,0.00802033208310604,0,0.00966646894812584,0.0151946942787617,0,0.0216350345872343,0,0,0,0.00906127691268921,0,0,0.0145487883128226,0.014303030911833,0.0106939326651627,0,0.0102300043217838,0.0104093858972192,0.0218403935432434,0,0.000123452353363973,0.00111936891335063,0.000157261534695863,0.00128170271636918,0.00765778985805809,8.78298760653706e-05,0.000223280865611741,0.000336262222845107,9.54786246438744e-05,0.000135331825731555,0,0.000320877938065678,0.000224476287257858,0.0010968983406201,0,0.00463241268880665,0,5.10131221744814e-05,0.00090230448404327,0,0.000266690221906174,0
14,0.0119337961368728,0.00368366087786853,0.0105361642199568,0.00761550152674317,0.00654850155115128,0.0123728844337165,0.0123728844337165,0.0128127259667963,0.00309562485199422,0.0123956948518753,0.00485726213082671,0.0164536256343126,0.0162524546030909,0.00907943909987807,0.0174845140427351,0.0173418270424008,0.0128127259667963,0,0.00915932573843747,0.0180246420204639,0.0109792542061768,0.00486042117699981,0,0.00780311995185912,0.00517605291679502,0.00468945712782443,0.00895561859942973,0.0123956948518753,0.000131356180645525,0.00143037841189653,0.00121837720507756,0.000120857325327961,0,0.00029192663350841,0.000224424427869963,0,0.000273388592177071,0.0004380362588563,0,0.000189393304026453,0.000668792112264782,0,0,0.0028476679697178,0.00291008176282048,0.000223722650844138,0,0,0.000338278708113648,0
15,0,0,0.0080536981113255,0.00711891357786953,0.0106242406181991,0.00789853511378169,0.00789853511378169,0.0079578417353332,0,0.0236830171197653,0.02111732121557,0.00942802242934704,0.0302196177653968,0.0138803482986987,0.0293319325428456,0.0310480883345008,0.0079578417353332,0.0228396118618548,0.0185638717375696,0.0323352084960788,0.00385254342108965,0.0296997493132949,0.00439766381168738,0,0.0221294770017266,0.0237562414258718,0.0136959101073444,0.0236830171197653,0.000329318732838146,0.00153582190978341,0,0,0.0078533748164773,0,0.000521261419635266,0.00128600362222642,0.000306962108879816,0,0.000412402616348118,0.000837266445159912,0.000593595614191145,0.000797004264313728,0.00702973525039852,0.00589407351799309,0,0.000269239833869506,0.000772143539506942,0,0,0.000416892711655237
16,0.0205901162698865,0.00347064377274364,0.00927900930400938,0,0.00499438983388245,0,0,0,0,0.00306374859064817,0.0104635944589972,0,0.00477923231665045,0,0.00541382882511243,0.00241015999927185,0,0.0198125746101141,0.00871677488612477,0.00144546712363081,0.00497556966729462,0.0120169105939567,0.0105548910796642,0,0.0109808498527855,0.0118351215496659,0,0.00306374859064817,0.000322273350320756,0,0,0.000776796194259077,0,0.000297352860798128,0.000231560101383366,0.000362260583642637,0.000264388967480045,0.000353752708178945,0.000236155596212484,0.000368527646060102,0,0,0.00485473876824472,0.00513712840620428,0.00111021311022341,0.000151537868077867,0,0,0.000460689814644866,0.000375913166863029
17,0.00967705156654119,0.0137509480118752,0.0168963382020593,0.00887693907134235,0.00836031697690487,0.0226378133520484,0.0226378133520484,0.0212923930957913,0.00993712700437754,0.00681759160943329,0.0129402275197208,0.00935094431042671,0.0139901067595929,0.0132092400453985,0.013919822871685,0.0167870670557022,0.0212923930957913,0,0.0122114501427859,0.0180065408349037,0.0170340626500547,0.00902007927652448,0.00286784360650927,0.00319683598354459,0.0134450122714043,0.0150292455218732,0.0131873809732497,0.00681759160943329,0,0.000348133431543829,0.000927848188439384,0.000508466706378385,0.00598753220401704,0.000105680373962969,0.000113113822408195,0.000444399607658852,0,0.000243790942477062,0,0,0.000349664740497246,0,0.0137820579111576,0.00525904644746333,0.00043023657053709,9.02931087694014e-05,0,0,0.000397551077185199,0.000533444501343183
18,0.0130386056844145,0.0148680820129812,0.00934319832595065,0.00581986666657031,0.010885410476476,0.0100740802299697,0.0100740802299697,0.00934933181270026,0.0101991754490882,0.00331105921941344,0.0128403385169804,0,0.00789327884558588,0,0.00426739099202678,0.00539991911500692,0.00934933181270026,0.00133519916562364,0.0110594355501235,0.00631612737197429,0.0104309052694589,0.0126793116796762,0,0.00654923502588645,0.013272589771077,0.0127499058144167,0,0.00331105921941344,0.000173859390997677,0.000835149425256532,0.00163650978129226,0.000821583007564186,0.00157700966519769,0.000196529656022904,0,0.000681232902024931,0.000134043694288266,0.000300734303891659,0,0.000390281282307114,0.000496417371323332,0,0.0108518321067095,0.00611415994353592,0.0025692927883938,0.000110823035356589,0,0,0.00117770876386203,0.000379611636162736
19,0.0160294249653816,0,0.00852963305078447,0.0138704707787838,0.00402738200500607,0.0126287033781409,0.0126287033781409,0.010750972898677,0.00321598898153752,0,0.0131595320999622,0.00796483329031616,0,0.00982636958360672,0,0,0.010750972898677,0.0211475063115358,0.00977192539721727,0,0.00883579952642322,0.0121035240590572,0.00356510654091835,0.0191148435696959,0.0137136755511165,0.0146026387810707,0.00980702135711908,0,0.000217513794268598,0.00103512854548171,0.00187755463412032,0,0.00575128151103854,0,0.000288175491732545,0,0,0,0.000317052523314487,0.000357366734533571,0.000181939889444038,0.000781645983806811,0.00628537894226611,0.00481410219799727,0,0.000235946816246724,0.000715885616955347,0,0.000174523669556947,0
20,0.0161928492598236,0.0112601793371141,0.0153101061587222,0.0215285010635853,0.0169820934534073,0.00663408334366977,0.00663408334366977,0.00556912238243967,0.0172952027060091,0,0.0111225829459727,0.00339112553047016,0,0,0,0,0.00556912238243967,0.0144310885807499,0.0181604125536978,0,0.0124820136697963,0.0140295675955713,0.0148069239221513,0.0100484462454915,0.0115620717406273,0.0140366815030575,0,0,0,0.00125024473527446,0.00220376451034099,0.000785066746175289,0.0102437534369528,0.000354142932337709,0.000108412074041553,0.000733276930986904,0,0.000357495991920587,0.000297095321002416,0,0.000328208057908341,0,0.0100861093960702,0.00594663119409233,0.00316009164089337,0.00035262565506855,0,0,0.000411023916967679,0
21,0.0184486620128155,0,0.00413807341828942,0.00761746801435947,0.017740641720593,0.00763489527162164,0.00763489527162164,0.00743889546720311,0.0160831194370985,0.0134247583337128,0.0164052275940776,0,0.0156279942020774,0.0179269490763545,0.020611401181668,0.0259267138317227,0.00743889546720311,0,0.020376858767122,0.0247628409415483,0.00465976563282311,0.0127094125782605,0,0,0.0171293285675347,0.0157876389566809,0.0176645051687956,0.0134247583337128,0.000313147960696369,0.00023439570213668,0.00189489818876609,0.000919421268918086,0.00450688973069191,0.000376697003957815,0,0.00136227777693421,0.000374483373889234,0.000595344958128408,0,0.000701416982337832,0.000665166415274143,0,0,0.00701529724756256,0.00290835509076715,0,0,0,0.00106992601649836,0.000759487171308137
22,0.0131406853324734,0.00359038595343009,0.0261562624946237,0.011765536852181,0,0.00314420872018673,0.00314420872018673,0.0058182505890727,0.0124400886707008,0.0125560257583857,0.0239410679787397,0,0.0187216466292739,0,0.0129922209307551,0.0120736099779606,0.0058182505890727,0.0163941127248108,0.00536734281195095,0.0131045361049473,0.0225693099200726,0.0267148381099105,0,0.00223240454215556,0.0250171888619661,0.0255755493417382,0,0.0125560257583857,0.000325264147249982,0.00150480741285719,0.000637721539533231,0.00088470711489208,0,0.000379301418433897,0.000657687676721253,0.00123932337737642,0.000361663565854542,0.000426442638854496,0.000407940649893135,0.000640761103568366,0.000722427386790514,0,0.00669373614800861,0,0.00253590999636799,0,0,0,0.000945790787227452,0.000700851087458432
23,0.00473329925443977,0.0219050915911794,0.0219836411997676,0.00921970582567155,0.00749155849189265,0,0,0,0.00955996848642826,0,0.0161060197278857,0.0104512928519398,0,0.00995124451583251,0,0,0,0.0165922553278506,0,0,0.0213922522962093,0.0179057633504272,0.011944736354053,0.0133647937327623,0.0167526248842478,0.0156351309269667,0.0100733526633121,0,0,0.00132125813979656,0.00127805952797644,0.000930927315494046,0.00457734079100192,0.000312175841827411,0.000175254533587577,0.000317936353894765,0.000176695888512768,0.000173900905792834,0.000255707556789275,0.000507527191075496,0.000693227455485612,7.25442005204968e-05,0,0,0.0007885431550676,8.30115204735193e-05,0.000186100729479222,0,0.000417956529418007,0.000482228395412676
24,0.0111368717625737,0.0122928414493799,0.0219447370618582,0.0122228299733251,0.018292274326086,0.0066473021870479,0.0066473021870479,0.00787438044790179,0.00905793509446084,0,0.0059497249967535,0.0132255572098074,0,0.00858229934237897,0,0,0.00787438044790179,0.023053715005517,0.0242688832804561,0,0.0169994072057307,0.00887737004086375,0.0153772821649909,0.0170803046785295,0.00620968317525694,0.00930225587217137,0.00813528010621667,0,0.000751481333281845,0.00249262352008373,0,0.00133090119925328,0.00714778515975922,0.00048891878395807,0.000953976938035339,0.00170619954587892,0.000778461369918659,0.000696362825692631,0.000515320207341574,0.000524335185673408,0.000852128629048821,0.00285324011929333,0.0158858136273921,0.00971736991778016,0.00393704313319176,0,0.0022814953699708,0,0.00142343703191727,0.000964323204243556
25,0.0258263777941465,0.0143275589216501,0.013755570165813,0.00893714861012995,0,0.0123986210674047,0.0123986210674047,0.00974522507749498,0.0109453834593296,0.0178317897953093,0.0151159414090216,0,0.0241956412792206,0.0197774544358253,0.0193768218159676,0.0146889529423788,0.00974522507749498,0.0266826767474413,0,0.0146936659002677,0.0114153176546097,0.0193790467455983,0,0,0.015782792121172,0.0106142051517963,0.0197345577180386,0.0178317897953093,0.00041447306284681,0.00129306153394282,0.00242176942992955,0,0.00679039373062551,0,0.000448900551418774,0,0.000389642009395175,0,0.000450482897576876,0.000856409023981541,0.000851117540150881,0,0.00494971632724628,0.0116231376305223,0.00245856156107038,0.000267302450083662,0,0,0.00108483782969415,0
26,0.00803832709789276,0.00940356426872313,0.0158822895027697,0.00981232011690736,0.0121773644350469,0.00806082040071487,0.00806082040071487,0.00737856235355139,0,0.0129472613334656,0.00966409267857671,0.0267805908806622,0.0136993264313787,0,0.0144925671629608,0.0125825796276331,0.00737856235355139,0.0137836914509535,0.00957979448139668,0.0133370065595955,0.0108756152912974,0.0126227992586792,0,0.0155713041312993,0.00999076571315527,0.0118987753521651,0,0.0129472613334656,0.000508742377860472,0.000831568439025432,0.00256946426816285,0,0,0.000406185572501272,0,0.00135487940860912,0.000361587779480033,0.000492417617351748,0.000276090519037098,0.000716649199603125,0.000768217403674498,0.00112952792551368,0.00696349889039993,0.00640194967854768,0.00190668649156578,0.000240015200688504,0.000879318511579186,0,0.000438531889813021,0.000666302657919005
27,0.00963756279088557,0.00821805570740253,0.0112345051020384,0.0125677366741002,0.00893484614789486,0.00981828803196549,0.00981828803196549,0.0116080357693136,0,0.00245569413527846,0.0164543446153402,0.019076032564044,0.00757575035095215,0.00424686117094097,0.00871944450773299,0.0126754830125719,0.0116080357693136,0.0161325200460851,0.0122276796028018,0.013271227478981,0.0107341464608908,0.0122256602626294,0.00883808173239231,0,0.017117369454354,0.0177440042607486,0.00426096422597766,0.00245569413527846,0,0.000869269773829728,0.00105106591945514,0.000983561782049946,0.00644412077963352,0.000225822448555846,0,0,0.000229122793825809,0.000464477925561368,0.000355419346306007,0.000753156549762934,0.000632832176052034,0,0.0115257126744837,0.00508252368308604,0.00299853389151394,0.0002627331923577,0,0,0.000579057581489906,0.000537584724952467
28,0.0141643964452669,0.00563924864400178,0,0,0.0230307062156498,0.0177125016052742,0.0177125016052742,0.0158318219473585,0.0175369505304843,0,0.019700494594872,0.00457796652335674,0,0,0,0,0.0158318219473585,0.0256476316135377,0,0,0,0.0149658806622028,0.00729656708426774,0.0168951754458249,0.0203786790370941,0.0233104228973389,0,0,0.000275013386271894,0,0.00194568355800584,0.00111719692358747,0.00504132686182857,0.000268081685135257,0.000340246799169108,0,0.000128797562865657,0.000301023312204052,0.000290380636670307,0.000479119284136686,0.000409334134019446,0.00147878297138959,0.00709539442323148,0.00301249616313726,0.00326668418711051,0,0.00118573970394209,0,0,0.000392163841752335
29,0.0212202565744519,0.0189096187241375,0.0185485100373626,0.00951743498444557,0.0162415248341858,0,0,0,0,0.00258895446313545,0.00621473765932024,0.023762768600136,0.0125295836478472,0.0326855489984155,0.00982067198492587,0.0132124605588615,0,0.00623473711311817,0.0167636573314667,0.0136668609920889,0.0175954378210008,0.0136566716246307,0.0015716464840807,0.0226865084841847,0.00662639352958649,0.0101429643109441,0.0324256373569369,0.00258895446313545,0,0.00139503233367577,0.00226581795141101,0,0.00566526212060126,0.000580644147703424,0.000691816647304222,0.000787739787483588,0.000331827628542669,0.000668417604174465,0,0,0,0.0022470997646451,0.00814872421324253,0.00492224631670979,0.00519415503367782,0.000240345485508442,0.0016773983661551,0,0.000510229670908302,0.000406268052756786
30,0.0179816917516291,0.0168277379125357,0.0293550044298172,0.0210933443158865,0.0320173567160964,0.0162670286372304,0.0162670286372304,0.0183279956690967,0.015204852912575,0,0,0.00795341248158365,0.00953271798789501,0.0246895123273134,0,0.0159750399179757,0.0183279956690967,0.00942809088155627,0.0294907446950674,0.0169733581133187,0.0305027803406119,0,0.00600599497556686,0,0,0,0.0247142962180078,0,0,0.0027244872180745,0.00131661974592134,0,0.0127235385589302,0.000756406661821529,0,0.00185776129364967,0.000677234391332604,0.00105700056883506,0.000400980392441852,0.00136575382202864,0.000772302213590592,0,0,0,0.00269696500618011,0.000479463749798015,0,0,0.00146482262061909,0.000970490073086694
31,0,0.0082445633597672,0,0.0265956306830049,0,0.0111007862724364,0.0111007862724364,0.0168835064396262,0,0.00343190331477672,0.0139025249518454,0.0138735338114202,0.00331719260429963,0.0246393434936181,0.00814107246696949,0.00371361203724518,0.0168835064396262,0.0118881356902421,0.0138089070096612,0.00484920258168131,0,0.0149868736043572,0,0.0193538041785359,0.014716824516654,0.0136427315883338,0.0246471264399588,0.00343190331477672,0,0,0.0019871819531545,0.00150261132512242,0,0.000314791817800142,0,0.00162676867330447,0.000262805649981601,0.000332074450852815,0.00059294150560163,0.000715069108991884,0,0.00286335905548185,0,0.00047615514449717,0.00201853684848174,0.000306111469399184,0.00210515386424959,0,0.00120107142720371,0
32,0,0.0119023299776018,0,0.00819373730337247,0.014232617104426,0.0205005826428533,0.0205005826428533,0.0255240546539426,0,0.0123503784416243,0,0.00653803686145693,0.0165233740117401,0.0123906547669321,0.0190680036321282,0.0166935472516343,0.0255240546539426,0.0126601736992598,0,0.0185989063465968,0,0,0.0123500479385257,0.0173221253789961,0,0,0.0120191341266036,0.0123503784416243,0.00060747328097932,0.00135544769000262,0.00375323451589793,0.00185577780939639,0.0087577011436224,0,0.000637384568108246,0.00148669315967709,0.000488966077682562,0,0.000365858228178695,0.00100106296304148,0.000901378982234746,0,0.0164722460322082,0,0,0,0,0,0.00109335361048579,0
33,0.0196230858564377,0,0.0185428941622376,0.0113297553616576,0.0085773600731045,0.0127272722311318,0.0127272722311318,0.0102699894923717,0.0151744406321086,0.0138477617874742,0,0.00620917743071914,0.0163185894489288,0.0309686437249184,0.0336864031851292,0.0288731418550014,0.0102699894923717,0.0357952155172825,0,0.0291415248066187,0.0161755583249032,0,0.0108192046172917,0.0160009455867112,0,0,0.0307259596884251,0.0138477617874742,0.00037797806726303,0.00146974055678584,0.00189911981578916,0.00170775403967127,0,0,0,0.00109557017412953,0.00052860462164972,0,0.000266204835497774,0.000825047143734992,0.000733993510948494,0,0,0,0.00346610619453713,0.000262398621998727,0,0,0.00142809716635384,0
34,0.0132696782238781,0.00982438429491594,0.0179478148929775,0,0,0.00188596948282793,0.00188596948282793,0.00179230541107245,0.00709326285868883,0.00967788975685835,0,0.00107710703741759,0.0190699649974704,0.0315814185887575,0.0118740233592689,0.0125042244326323,0.00179230541107245,0.0108383665792644,0.0304098981432617,0.0154289372731,0.0165599677711725,0,0.00798704311455367,0.0117676556110382,0,0,0.0310257701203227,0.00967788975685835,0.000610353890806437,0.00170289934612811,0.00187363661825657,0.00184865167830139,0,0.000513975362991914,0,0,0.000380427969503216,0.000688176995026879,0.000573172437725589,0.00114550034049898,0.000724874538718723,0.00430703139863908,0,0.0116122043691576,0.00194079746142961,0.000306773334159516,0.00289892114233226,0,0.000653538474580273,0.00079478629049845
35,0.00366637477418408,0,0.0136539058294147,0,0.00865723565220833,0,0,0,0.0117796217091382,0.00406092297635041,0,0,0.0154122374951839,0.0280952965840697,0.0158012202009559,0.0124301188625395,0,0.0214490545913577,0.0068819725420326,0.01262217015028,0.0133547484874725,0,0.019482140429318,0.006379499216564,0,0,0.0280047645792365,0.00406092297635041,0,0.00112117824028246,0.00120391079690307,0.000896042853128165,0.00670244405046105,0,0.000221753931327839,0.000806483702035621,0.000186063221917721,0,0,0.000522090442245826,0.000180347275090753,0.00115573802031577,0.00881793419830501,0.005286710918881,0.00211604993091896,4.32383830002436e-05,0.000223186169932887,0,0.000443317083409056,0.000338538731739391
36,0.0162658953340724,0.00457530852872878,0,0.0139806852675974,0.0111250028712675,0.0149209233932197,0.0149209233932197,0.0201234193518758,0.0112434101756662,0.004515542590525,0.0126125570386648,0.00580036669271067,0.00660762540064752,0.02016207203269,0.0025841183232842,0.00879585999064147,0.0201234193518758,0.029062265297398,0.015563927590847,0.00961243035271764,0,0.0105070334393531,0,0.0324742905795574,0.0131719869095832,0.0144901189487427,0.0201426958665252,0.004515542590525,0.000327495392411947,0.00221151538426057,0.00263808242743835,0,0.00402884255163372,0.000591004820307717,0.000523869297467172,0.00208027102053165,0.00042615739221219,0.000731429259758443,0,0,0.00119164286297746,0,0.0150546859949827,0.00304438266903162,0.00168450662749819,0.000345577806001529,0.00143115420360118,0,0.00137114702374674,0.00114691676571965
