"position","abssum1","abssum2","abssum3","abssum4","abssum5","abssum6","abssum7","abssum8","abssum9","abssum10","abssum11","abssum12","abssum13","abssum14","abssum15","abssum16","abssum17","abssum18","abssum19","abssum20","abssum21","abssum22","abssum23","abssum24","abssum25","abssum26","abssum27","abssum28","abssum29","abssum30","abssum31","abssum32","abssum33","abssum34","abssum35","abssum36","abssum37","abssum38","abssum39","abssum40","abssum41","abssum42","abssum43","abssum44","abssum45","abssum46","abssum47","abssum48","abssum49","abssum50"
11,0.0080161846417468,0.00332456384785473,0.00281297030960559,0.00387207328458317,0.00527590193087235,0.00472424906911328,0.00472424906911328,0.00541032265755348,0.00577606090519112,0.00438716198550537,0.00431893637869507,0.00433208151662257,0.00386928033549339,0.00161286870934418,0.00356003628985491,0.00512480665929615,0.00541032265755348,0.00681045604869723,0.007539749800344,0.00627827800053637,0.00337676025810651,0.00337163486983627,0.00230754029507807,0.00845152292458806,0.0043718776141759,0.00499037862755358,0.00159223163427669,0.00438716198550537,3.11341554350975e-05,6.21241310909681e-05,0.000808258060715161,0.000129343579828856,0.0034303436987102,3.82268354428561e-05,0.000116321366931516,0.000306278308926267,2.96791533855867e-05,4.54753535450436e-05,3.22325593060668e-05,4.28737312176963e-05,0.000153977506712977,0.000130967611198685,0.0055053906980902,0.00192950932250824,0.00101975837606005,3.44974575909873e-05,0.000145445131238375,0.000772026032791473,0.00022876661932969,5.50266422578716e-05
12,0.00412281404715031,0.00823427637806162,0.00940316519699991,0.00685970147605985,0.00603311476879753,0.00323651720827911,0.00323651720827911,0.00323517934884876,0.0105403222260065,0.00453815786750056,0.0111283147707582,0.00605953228659928,0.00707820593379438,0.00396175454079639,0.00989567954093218,0.00638830207753927,0.00323517934884876,0.010138898040168,0.0104581063205842,0.0071688627358526,0.00944490410620347,0.0104781874688342,0.00619456684216857,0.00656451721442863,0.0113026015460491,0.011984586250037,0.00397870731103467,0.00453815786750056,3.68857918147114e-05,2.22703010024361e-05,0.000267324248852674,7.4172747645207e-05,0.00249486371467356,5.58736341069732e-05,3.43242281815037e-05,0.00019674116265378,0.000117269554721133,7.25625423001475e-05,3.51203239006281e-05,5.73844263271894e-05,0.000218673038034467,0.00041207022763956,0.00527420232538134,0.00216491529135965,0.00200405390933156,3.75464935586933e-05,0.000270763946900843,0.00049564559776627,0.000212455341170426,0.000165521249982703
13,0.00626369041856378,0.00585123460041359,0.0120295080705546,0.0101000668946654,0.00722652711556293,0.00774201261810958,0.00774201261810958,0.00537677609827369,0.00464018210186623,0.00418673595413566,0.00589832483092323,0.00751468061935157,0.00465718045597896,0.0123672627087217,0.00354803708614781,0.00180638500023633,0.00537677609827369,0.00663512785104103,0.00894990883170976,0.00167028213036247,0.0121767032542266,0.00850160259869881,0.00937255073949927,0.00751374374522129,0.00601009593810886,0.00679443893022835,0.0122691181022674,0.00418673595413566,0.000112876887897073,0.000279093836979882,0.000300518484436907,0.000170674486071221,0.00383511820837157,5.62996290227602e-05,0.00015272684277079,0.000180236854248506,0.000114208549348405,5.05118749742905e-05,5.63594608138374e-05,9.84584621619433e-05,0.000151633289533493,0.000508464268932585,0.00453208590624854,0.00145030242128996,0.000701569711964112,3.18377535677428e-05,0.000379719665943412,0.000209778083444689,0.000297898929602525,6.88677826019557e-05
14,0.0114981865044683,0.00677891622763127,0.0086704918066971,0.00382660201285034,0.00141670972516295,0.0128267271793447,0.0128267271793447,0.0100979277776787,0.00374525610823184,0.00816670450149104,0.00502097820572089,0.0103980053099804,0.010282280651154,0.00578450536704622,0.0115045747952536,0.00921629572621896,0.0100979277776787,0.00764044345123693,0.00666685122996569,0.00975363033649046,0.00959757884265855,0.00502469195635058,0.00470338709419593,0.0039809989684727,0.00514216640294762,0.00645879976218566,0.00574234034866095,0.00816670450149104,0.000109784668893553,0.000244629674853059,0.000337697765644407,0.000115896060378873,0.00116837073164788,9.79415610800061e-05,0.000131179133859405,0.000317747468670859,7.12261853550444e-05,0.000117915440682737,6.55741901027795e-05,9.01140301721171e-05,0.000262679814568401,0.000289370465907268,0.00616840325528756,0.00275897028041072,0.0010562687239144,4.61998906757799e-05,0.000306099878798705,0.000315218348987401,0.000242157625962136,8.72606451594038e-05
15,0.00687098072376102,0.00265333548304625,0.0075576502167678,0.0037330077320803,0.00361823811545037,0.00617494955076836,0.00617494955076836,0.00625913434487302,0.00844533115741797,0.0132948337704875,0.0146340059582144,0.00728166267799679,0.0107430945899978,0.00414233839546796,0.0170616067480296,0.0117828478032607,0.00625913434487302,0.0143329323618673,0.00509814854012802,0.0127870748838177,0.00517752589075826,0.0173370367847383,0.00413493181258673,0.012815212510759,0.0148800222668797,0.0175608438439667,0.00405523837252986,0.0132948337704875,2.17658989072333e-05,0.000179783365183539,0.000721947617421392,0.000101918393283995,0.00461133248973056,7.77876534527877e-05,0.000155407469264901,0.00053995415873942,8.88817512532114e-05,9.41770347253623e-05,5.58871027038776e-05,5.16914233230636e-05,0.000141330807309714,0.000343935019827768,0.00298529994324781,0.00203052984579699,0.00136694322281983,3.71638784599782e-05,0.000242921743847546,0.000562883523343771,0.000328775378875434,9.93006406133645e-05
16,0.00984519120538607,0.00583002984058112,0.0103176032425836,0.00449798608315177,0.00440560495189857,0.00209209747117711,0.00209209747117711,0.00293137493281392,0.0111335697874893,0.00352920111618005,0.0104997044545598,0.00800474316929467,0.00745349223143421,0.012119097285904,0.0051288548274897,0.0040066813598969,0.00293137493281392,0.00869467761367559,0.00497111602453515,0.00422919129778165,0.00712021539220586,0.0124368602409959,0.00687637022929266,0.00849801050571841,0.0107322867261246,0.0126549599226564,0.0120158358477056,0.00352920111618005,6.82664899613883e-05,0.000307077089928498,0.000656983998624128,0.000159953914817379,0.00619146460667253,6.61131580272922e-05,0.000110387164340864,0.000117300247893581,5.20232679264154e-05,4.33320321349129e-05,5.32767999175121e-05,0.000134293707560573,0.000196179953718456,0.000738560633180896,0.00549987675549346,0.003997678795713,0.000278499321211712,5.71452301301179e-05,0.000470623082946986,0.00041672001407278,0.000199077465822484,7.80299545510843e-05
17,0.0122434529475868,0.0078592646314064,0.0123612188035622,0.011256838333793,0.00562640966381878,0.0157496865140274,0.0157496865140274,0.0130448790732771,0.00773726432817057,0.00696205109125003,0.00887892788523459,0.00571306725032628,0.0106222605554649,0.00622614059830084,0.00868092555901967,0.00809225104603684,0.0130448790732771,0.00336838489602087,0.0111149910953827,0.00898575832252391,0.0101497973082587,0.0116286886332091,0.00450701470253989,0.00776718588895164,0.00892800997826271,0.00964919797843322,0.00612775958143175,0.00696205109125003,8.86544567038072e-05,0.000235188046644907,0.000460191164165735,3.08212695330212e-05,0.00447842895664508,0.000127427608276776,7.25367544873734e-05,0.000160735167924031,8.72411105774518e-05,0.000130429702039692,2.80050306287194e-05,0.000134041329147294,0.000386914362024982,0.000211738612961199,0.00846352032385767,0.00568085553823039,0.000720549003744964,4.01598388179991e-05,0.000342103640491587,0.000234843622820335,0.000171658388353535,0.000130586669456534
18,0.00683116013533436,0.00725760776549578,0.00359075887536164,0.00704339367803186,0.00794848442455987,0.00951385567896068,0.00951385567896068,0.00924809282878414,0.00840785636682995,0.00224077928578481,0.00604247228329768,0.00764209585031494,0.00112362945947098,0.00401429982593982,0.00429674104088917,0.00261829420924187,0.00924809282878414,0.0030696177855134,0.0064812155906111,0.00321131444070488,0.00384655976085924,0.0102738232235424,0.0050002823700197,0.00598259261460043,0.00608260672015604,0.010612090874929,0.00396410002213088,0.00224077928578481,4.29094200171676e-05,0.000241911643570347,0.000763142688811058,0.00017506741824036,0.00278991392406169,5.9817021337949e-05,0.000186006552212348,0.000520018487804919,0.000146941627463093,0.000164041965945216,4.60482576727372e-05,7.05614415892342e-05,0.0002489196363058,0.000561443062906619,0.00807287966017611,0.00233080644829897,0.00155935963266529,5.44617432751693e-05,0.000528275231772568,0.000379322740627686,0.000514985484187491,0.000120799680189521
19,0.0112630515941419,0.00574061012594029,0.0118214166723192,0.00669206446036696,0.00524270901223645,0.0070099257864058,0.0070099257864058,0.00650837481953204,0.00465788459405303,0.0061449647473637,0.00604633270995691,0.00637359911343083,0.00987681082915515,0.00719192900578491,0.00978604366537184,0.00771105851890752,0.00650837481953204,0.00733658846002072,0.00887180317658931,0.00885394132637884,0.0112834791652858,0.00757133276783861,0.00394078847602941,0.0152040985412896,0.00611103407572955,0.00751758378464729,0.00716592345270328,0.0061449647473637,4.50283487225533e-05,0.000336329354468035,0.000396940114114841,0.000145425728646842,0.00339940015692264,0.00010603558166622,0.000161528878379613,0.000212695967547916,5.61805502456991e-05,7.80840318839182e-05,8.17663180896488e-05,6.88075400603338e-05,0.000198588105831732,0.000582202553232491,0.00209049948534812,0.00320810615812661,0.000653954877634533,6.8965693571954e-05,0.000614962027157162,0.00036589785668184,0.000240423207287677,7.34420473236241e-05
20,0.00989247509278357,0.00108255687064229,0.00622307823505253,0.00601084678783081,0.0067952467725263,0.00757634430192411,0.00757634430192411,0.00845592725090683,0.0088803761464078,0.00716847446165048,0.00615266052773222,0.00490376067318721,0.00762680255138548,0.00433395605068654,0.0115032668691128,0.00906620688328985,0.00845592725090683,0.005418160057161,0.00590525219740812,0.0108729139756178,0.00610581785440445,0.00817503058351576,0.00412185981986113,0.00821027799975127,0.00633399801154155,0.00796824658027617,0.00412481770035811,0.00716847446165048,0.000135403856006633,0.000261372504610335,0.000723639954230748,0.000109882353171997,0.00338410251424648,6.34537327641738e-05,6.6607219935122e-05,0.0002627540748108,0.000111748699879399,0.000101051273531994,1.9436183038124e-05,0.000251635175118281,0.000231047197303269,0.000161428002684261,0.00473279858124442,0.00494119495851919,0.00113773404882522,3.95560383594784e-05,0.000330764041791554,0.000387526397389593,0.000192097042599926,0.000164137293722888
21,0.00614501671225298,0.00665523303905502,0.00865038490155712,0.0047342773177661,0.00663638557307422,0.00628358556423336,0.00628358556423336,0.00602069002343342,0.0109973978833295,0.0041434747108724,0.0120114232995547,0.00473879916535225,0.00428779223148013,0.00683767437294591,0.01030137338239,0.0106010030140169,0.00602069002343342,0.0151739094872028,0.00901601434452459,0.0107404983136803,0.00874001567717642,0.0100674866698682,0.00369539011444431,0.00791463658242719,0.0122635292937048,0.0145167967712041,0.00684061586798634,0.0041434747108724,2.31471975666864e-05,0.000146984003549733,0.000669403641950339,0.000139663618028862,0.00346777430968359,3.912264819661e-05,0.000203830116333847,0.00039787010064174,0.00012698275531875,9.72968700807542e-05,7.82266481564875e-05,0.000108815411294927,0.000303293423257855,0.00124006291298429,0.00364387370063923,0.00275776482885703,0.00258651643525809,3.34282228777738e-05,0.000892667892912868,0.000524399405549048,0.000175556179783598,0.000132057779410388
22,0.00804878902999917,0.00626921403454617,0.0121956067014253,0.0106014610501006,0.00486564695529523,0.00359833997208625,0.00359833997208625,0.00221342992335849,0.00666680923313834,0.0118015928892419,0.00914955191547051,0.00557806208234979,0.010621958761476,0.0106009554874618,0.0106729683466256,0.00902883755043149,0.00221342992335849,0.01015590201132,0.0058847782202065,0.0110851188655943,0.0100875675998395,0.011219923151657,0.00925859221024439,0.00524449917429592,0.00917703867889941,0.0103615776515653,0.0104363492282573,0.0118015928892419,9.97302450969073e-05,0.000306120774212104,0.000422872029957944,0.000223387076403014,0.0035604820586741,1.44638574965938e-05,0.000224960091145476,0.000238543615523668,7.10620788595406e-05,8.64753721998568e-05,6.52361495667719e-05,0.000254276820442101,0.000104500085399195,0.000570596617762931,0.00578249231330119,0.00441562928608619,0.00132471861434169,9.28799147175141e-05,0.00044838672329206,0.000471434181235963,0.000285745493783907,6.7364759161137e-05
23,0.00506015124847181,0.00531074483296834,0.0107858678675257,0.00243117596255615,0.00470329877862241,0.0119245809037238,0.0119245809037238,0.0110446098260581,0.00651420367648825,0.00801783765200526,0.00641041839844547,0.0088820643723011,0.00972274396917783,0.0126968114054762,0.00845058640697971,0.00606010208139196,0.0110446098260581,0.0105230883709737,0.0138542607601266,0.00585703679826111,0.0115957204834558,0.00643730672345555,0.0075050988671137,0.00893272319808602,0.00649992737453431,0.00827054679393768,0.0124880853254581,0.00801783765200526,7.86195241744281e-05,7.56567642383743e-05,0.000585042220336618,6.34889056527754e-05,0.00304506096290424,3.59725176402037e-05,1.81043155469407e-05,0.0002091667138302,7.37748259780346e-05,9.99194789983449e-05,2.86974636765081e-05,0.000175644698174438,0.000476383251225343,0.00022963950925714,0.00896559623652138,0.00340489303926006,0.00164019513613312,4.20026123038042e-05,0.000213360328416456,0.000181483797859983,0.0002283048645495,0.000150112504343269
24,0.00532640557503328,0.00484063220210373,0.0153012280352414,0.00444897211582429,0.00630242674378678,0.00651745706272777,0.00651745706272777,0.00693846696231049,0.00630834678304382,0.00455135380616412,0.00410687678959221,0.0132329420885071,0.00670397840440273,0.00247639451845316,0.00627833243925124,0.00717647525016218,0.00693846696231049,0.0131974593969062,0.00984890933614224,0.00791283731814474,0.0122179712634534,0.00481272707838798,0.01108918862883,0.014396332699107,0.00420701259281486,0.00600344224221772,0.00250203312316444,0.00455135380616412,8.07872665973264e-05,0.000375862779947056,0.000371998921764316,9.93119256236241e-05,0.00193059467710555,5.34384016646072e-05,0.00021000458036724,0.000269193013082258,5.04727418046969e-05,7.78724634074024e-05,2.68943904302432e-05,0.000201563800146687,0.000214355475009143,0.000995181135294843,0.00472340192209231,0.00338416692466126,0.00117089541163296,2.12918871511647e-05,0.000683598842442734,0.00104767298034858,0.000323816791933496,0.000102255027741194
25,0.0105186438886449,0.00489228973310674,0.00517768035024346,0.00302843487588689,0.00775066061760299,0.00452863251848612,0.00452863251848612,0.00383329665055498,0.00654453987954184,0.00678826328112336,0.00404078204883263,0.00743602165675838,0.00538569601485506,0.00871131415624404,0.0146002077235607,0.00809069516253658,0.00383329665055498,0.00976530311163515,0.00724213183275424,0.00871180294780061,0.00716048362664878,0.00420493655838072,0.010435788804898,0.00931164517533034,0.00394391306326725,0.00693739287089556,0.0086826339684194,0.00678826328112336,0.000123851276839559,0.00022248200298236,0.00010874954477913,0.000105367512333032,0.0031420586637978,4.14192747371089e-05,0.000158476131218777,0.000209709779028344,0.000104858931990748,9.35959069465753e-05,9.29879695945601e-05,8.81342343745928e-05,0.000361828854693158,0.000996450835373253,0.00496129778912291,0.00430405502265785,0.00100947379542049,6.69749481403414e-05,0.000597039201238658,0.000519415203598328,0.000200938430680253,6.04964604917768e-05
26,0.00364778770017438,0.00453973410185426,0.00718202796997502,0.00467150987969944,0.00557285913964733,0.00666097505018115,0.00666097505018115,0.00700742763001472,0.0120761490834411,0.00560691914870404,0.00700707358191721,0.0143600894953124,0.00376097427215427,0.00502499821595848,0.01146799633716,0.00462148071892443,0.00700742763001472,0.00426593137672171,0.00545530402450822,0.00521303300047293,0.00543139248838997,0.00810628483304754,0.0060348201659508,0.0129192985186819,0.00701411771296989,0.00885108129295986,0.00491573079489172,0.00560691914870404,5.56473471533536e-05,0.000223323853788315,0.000932981580263004,2.74613523743028e-05,0.00183902927528834,3.22574309166157e-05,0.000108216535409156,0.000243971083989436,4.604370906236e-05,8.54129439176177e-05,5.99732013029097e-05,7.10576636606675e-05,0.000467880581709323,0.000335325829496469,0.00609321694355458,0.00398648760165088,0.00158023208314262,6.5382109823986e-05,0.000239660839611133,0.000462610107206274,0.000282050190435257,0.000181485262260139
27,0.00734671277314192,0.00527718442026526,0.00663426714527304,0.00628451870579738,0.0100406805286184,0.00748342933366075,0.00748342933366075,0.00963484705425799,0.00246981570671778,0.00331310209003277,0.00934115471318364,0.00599751895060763,0.00382131285732612,0.00580212863860652,0.0070452380750794,0.00569981813896447,0.00963484705425799,0.0100893197814003,0.00546910415869206,0.00544259321759455,0.00633765572274569,0.00660397001774982,0.00686047728231642,0.0108713896479458,0.00939837284386158,0.0118464145343751,0.00577633554348722,0.00331310209003277,2.64998029706476e-05,0.000141864359648025,0.00030798553416389,0.000164506504461315,0.00518895409186371,7.45228667256015e-05,0.000210401687809281,0.000361783858352283,6.40414334611705e-05,0.000180079661731725,4.38336434740449e-05,0.00018412994540995,0.000521013746265453,0.00100569080677815,0.00965650733269285,0.00310832101968117,0.00204502716951538,3.55018319169176e-05,0.000984114623861387,0.000552948102267692,0.000272930164101126,0.000112235697088181
28,0.00784167239908129,0.00171638105530292,0.0129507703240961,0.00381235152599402,0.00668783886067104,0.00543781128362752,0.00543781128362752,0.00482684301096015,0.00932445949729299,0.00330223661148921,0.00815344403963536,0.00858685886487365,0.00481264115660451,0.0144691290333867,0.00515584327513352,0.00391642592148855,0.00482684301096015,0.0132750997290714,0.00436298930435441,0.00471599615411833,0.0125198613386601,0.00568122347794997,0.00546883078641258,0.0125931359361857,0.0082189254462719,0.0102648135507479,0.014216008130461,0.00330223661148921,9.8846803325614e-05,0.000193073284208367,0.000416712988226209,0.000271030512521975,0.000902185234735953,7.07233285766051e-05,0.000156260889525583,0.00010029528857558,9.66197903835564e-05,6.2141848502506e-05,5.959908588693e-05,0.000285836463262967,0.000121449012112862,0.00103464251151308,0.00613925530342385,0.00249865757359657,0.00181305322257685,4.74602265967405e-05,0.000679893892083783,0.000361033562512603,0.00027698052872438,3.19530096248855e-05
