"position","abssum1","abssum2","abssum3","abssum4","abssum5","abssum6","abssum7","abssum8","abssum9","abssum10","abssum11","abssum12","abssum13","abssum14","abssum15","abssum16","abssum17","abssum18","abssum19","abssum20","abssum21","abssum22","abssum23","abssum24","abssum25","abssum26","abssum27","abssum28","abssum29","abssum30","abssum31","abssum32","abssum33","abssum34","abssum35","abssum36","abssum37","abssum38","abssum39","abssum40","abssum41","abssum42","abssum43","abssum44","abssum45","abssum46","abssum47","abssum48","abssum49","abssum50"
11,0.000114344671146682,6.74549974064576e-05,6.38347760286706e-05,0.000114344671146682,0.000114344671146682,6.74549974064576e-05,0.000114344671146682,6.74549974064576e-05,6.74549974064576e-05,6.38347760286706e-05,0.000114344671146682,6.38347760286706e-05,0.000114344671146682,6.83077018948097e-05,6.74549974064576e-05,0.000114344671146682,0.000114344671146682,0.000114344671146682,0.000114344671146682,6.38347760286706e-05,6.74549974064576e-05,0.000114344671146682,6.83077018948097e-05,6.74549974064576e-05,6.38347760286706e-05,6.83077018948097e-05,6.74549974064576e-05,0.000114344671146682,6.38347760286706e-05,0.000114344671146682,6.83077018948097e-05,0.000114344671146682,6.38347760286706e-05,6.83077018948097e-05,6.74549974064576e-05,6.38347760286706e-05,0.000114344671146682,6.74549974064576e-05,6.74549974064576e-05,6.38347760286706e-05,6.38347760286706e-05,6.74549974064576e-05,0.000114344671146682,6.38347760286706e-05,6.83077018948097e-05,0.000114344671146682,0.000114344671146682,0.000114344671146682,6.74549974064576e-05,6.74549974064576e-05
12,9.90950811683433e-05,0.000123874604469165,0.000115237622594577,0.000115237622594577,0.000115237622594577,0.000115237622594577,0.000115237622594577,0.000123874604469165,0.000123874604469165,0.000134218638777384,0.000123874604469165,0.000134218638777384,0.000123874604469165,0.000123874604469165,0.000123874604469165,0.000115237622594577,0.000123874604469165,0.000123874604469165,0.000123874604469165,0.000134218638777384,0.000123874604469165,9.90950811683433e-05,0.000123874604469165,9.90950811683433e-05,0.000134218638777384,0.000134218638777384,0.000123874604469165,0.000115237622594577,0.000134218638777384,0.000134218638777384,0.000115237622594577,0.000115237622594577,0.000134218638777384,0.000123874604469165,0.000134218638777384,0.000134218638777384,0.000115237622594577,0.000123874604469165,9.90950811683433e-05,0.000134218638777384,9.90950811683433e-05,9.90950811683433e-05,0.000115237622594577,0.000134218638777384,0.000123874604469165,0.000134218638777384,0.000123874604469165,0.000115237622594577,0.000134218638777384,0.000134218638777384
13,0.000156393544784805,0.000156393544784805,0.000108575336525973,0.000116044355308986,0.000116044355308986,0.000116044355308986,0.000108575336525973,0.000156393544784805,0.000156393544784805,0.000156393544784805,0.000169923802786798,0.000156393544784805,0.000116044355308986,0.000156393544784805,0.000156393544784805,0.000116044355308986,0.000116044355308986,0.000169923802786798,0.000116044355308986,0.000156393544784805,0.000156393544784805,0.000156393544784805,0.000156393544784805,0.000169923802786798,0.000156393544784805,0.000116044355308986,0.000108575336525973,0.000116044355308986,0.000156393544784805,0.000116044355308986,0.000116044355308986,0.000116044355308986,0.000156393544784805,0.000116044355308986,0.000116044355308986,0.000156393544784805,0.000116044355308986,0.000108575336525973,0.000116044355308986,0.000156393544784805,0.000156393544784805,0.000116044355308986,0.000116044355308986,0.000156393544784805,0.000116044355308986,0.000108575336525973,0.000116044355308986,0.000116044355308986,0.000156393544784805,0.000169923802786798
14,0.000123628286928579,8.28815382192261e-05,9.51495649132994e-05,0.000123628286928579,0.000123628286928579,8.53442488732981e-05,8.53442488732981e-05,8.28815382192261e-05,8.28815382192261e-05,8.53442488732981e-05,8.53442488732981e-05,8.53442488732981e-05,0.000123628286928579,8.53442488732981e-05,8.28815382192261e-05,0.000123628286928579,0.000123628286928579,8.53442488732981e-05,0.000123628286928579,8.53442488732981e-05,8.28815382192261e-05,0.000123628286928579,0.000123628286928579,9.51495649132994e-05,8.53442488732981e-05,8.28815382192261e-05,8.53442488732981e-05,0.000123628286928579,8.53442488732981e-05,8.28815382192261e-05,0.000123628286928579,0.000123628286928579,8.53442488732981e-05,8.53442488732981e-05,8.28815382192261e-05,8.53442488732981e-05,0.000123628286928579,8.53442488732981e-05,0.000123628286928579,8.53442488732981e-05,8.53442488732981e-05,0.000123628286928579,0.000123628286928579,8.53442488732981e-05,8.53442488732981e-05,0.000123628286928579,0.000123628286928579,9.51495649132994e-05,9.51495649132994e-05,9.51495649132994e-05
15,9.92053128356929e-05,7.53481854189886e-05,9.92053128356929e-05,7.53481854189886e-05,7.53481854189886e-05,9.92053128356929e-05,0.000107505245068751,7.53481854189886e-05,7.53481854189886e-05,7.29105950085795e-05,0.000107505245068751,7.29105950085795e-05,7.29105950085795e-05,7.29105950085795e-05,7.53481854189886e-05,7.53481854189886e-05,7.29105950085795e-05,0.000107505245068751,7.29105950085795e-05,7.29105950085795e-05,7.53481854189886e-05,9.92053128356929e-05,9.92053128356929e-05,0.000107505245068751,7.29105950085795e-05,7.53481854189886e-05,9.92053128356929e-05,7.53481854189886e-05,7.29105950085795e-05,9.92053128356929e-05,9.92053128356929e-05,7.53481854189886e-05,7.29105950085795e-05,7.53481854189886e-05,7.53481854189886e-05,7.29105950085795e-05,7.53481854189886e-05,9.92053128356929e-05,0.000107505245068751,7.29105950085795e-05,9.92053128356929e-05,0.000107505245068751,7.53481854189886e-05,7.29105950085795e-05,7.29105950085795e-05,9.92053128356929e-05,7.29105950085795e-05,7.53481854189886e-05,9.92053128356929e-05,7.53481854189886e-05
16,0.000145813656672544,0.000133792584165349,0.00014121668664302,0.00014121668664302,0.00014121668664302,0.000145813656672544,0.00014121668664302,0.000133792584165349,0.000133792584165349,0.00014121668664302,0.000214353959563596,0.00014121668664302,0.000133792584165349,0.000145813656672544,0.000133792584165349,0.00014121668664302,0.000133792584165349,0.000214353959563596,0.000133792584165349,0.00014121668664302,0.000133792584165349,0.000145813656672544,0.000214353959563596,0.000145813656672544,0.00014121668664302,0.00014121668664302,0.00014121668664302,0.00014121668664302,0.00014121668664302,0.000214353959563596,0.000145813656672544,0.00014121668664302,0.00014121668664302,0.00014121668664302,0.000133792584165349,0.00014121668664302,0.00014121668664302,0.00014121668664302,0.000133792584165349,0.00014121668664302,0.000133792584165349,0.000133792584165349,0.00014121668664302,0.00014121668664302,0.00014121668664302,0.00014121668664302,0.000133792584165349,0.000133792584165349,0.000214353959563596,0.000214353959563596
17,0.000159269839059561,0.000195591539522866,0.000159269839059561,0.000195591539522866,0.000195591539522866,0.000159269839059561,9.47464977798518e-05,0.000195591539522866,0.000195591539522866,0.000195591539522866,9.20501734071877e-05,0.000195591539522866,9.20501734071877e-05,9.20501734071877e-05,0.000195591539522866,0.000195591539522866,9.20501734071877e-05,9.20501734071877e-05,9.20501734071877e-05,0.000195591539522866,0.000195591539522866,0.000159269839059561,0.000159269839059561,0.000195591539522866,0.000195591539522866,0.000159269839059561,9.47464977798518e-05,0.000195591539522866,0.000195591539522866,0.000195591539522866,9.47464977798518e-05,0.000195591539522866,0.000195591539522866,0.000195591539522866,9.20501734071877e-05,0.000195591539522866,0.000195591539522866,9.47464977798518e-05,0.000159269839059561,0.000195591539522866,9.20501734071877e-05,0.000159269839059561,0.000195591539522866,0.000195591539522866,0.000195591539522866,0.000195591539522866,9.20501734071877e-05,0.000159269839059561,9.20501734071877e-05,9.47464977798518e-05
18,7.68608297221363e-05,0.000117186466013663,7.68608297221363e-05,7.68608297221363e-05,7.68608297221363e-05,7.68608297221363e-05,0.000117186466013663,0.000117186466013663,0.000117186466013663,7.68608297221363e-05,0.000138295561555424,7.68608297221363e-05,7.68608297221363e-05,0.000117186466013663,0.000117186466013663,7.68608297221363e-05,7.68608297221363e-05,0.000138295561555424,7.68608297221363e-05,7.68608297221363e-05,0.000117186466013663,7.68608297221363e-05,0.000138295561555424,0.000138295561555424,7.68608297221363e-05,0.000138295561555424,0.000138295561555424,7.68608297221363e-05,7.68608297221363e-05,8.66818945723935e-05,0.000138295561555424,7.68608297221363e-05,7.68608297221363e-05,0.000138295561555424,0.000138295561555424,7.68608297221363e-05,7.68608297221363e-05,0.000138295561555424,7.68608297221363e-05,7.68608297221363e-05,0.000117186466013663,7.68608297221363e-05,7.68608297221363e-05,7.68608297221363e-05,0.000138295561555424,0.000117186466013663,7.68608297221363e-05,7.68608297221363e-05,0.000138295561555424,8.66818945723935e-05
19,0.00015888178950263,0.000175184180079668,0.000115560481390276,0.000115560481390276,0.000115560481390276,0.000175184180079668,0.000115560481390276,0.000175184180079668,0.000175184180079668,0.000175184180079668,0.00015888178950263,0.000175184180079668,0.000195196894310357,0.00015888178950263,0.000175184180079668,0.000115560481390276,0.000195196894310357,0.00015888178950263,0.000195196894310357,0.000175184180079668,0.000175184180079668,0.00015888178950263,0.000195196894310357,0.000115560481390276,0.000175184180079668,0.000195196894310357,0.00015888178950263,0.000115560481390276,0.000175184180079668,0.000115560481390276,0.000195196894310357,0.000115560481390276,0.000175184180079668,0.000175184180079668,0.000115560481390276,0.000175184180079668,0.000115560481390276,0.00015888178950263,0.000175184180079668,0.000175184180079668,0.000195196894310357,0.000175184180079668,0.000115560481390276,0.000175184180079668,0.000175184180079668,0.000175184180079668,0.000195196894310357,0.00015888178950263,0.00015888178950263,0.00015888178950263
20,7.24072860975866e-05,8.23413602120127e-05,8.23413602120127e-05,8.23413602120127e-05,8.23413602120127e-05,7.24072860975866e-05,6.97717023285804e-05,8.23413602120127e-05,8.23413602120127e-05,7.20243288014899e-05,7.24072860975866e-05,7.20243288014899e-05,7.24072860975866e-05,8.23413602120127e-05,8.23413602120127e-05,8.23413602120127e-05,7.24072860975866e-05,7.24072860975866e-05,7.24072860975866e-05,7.20243288014899e-05,8.23413602120127e-05,7.24072860975866e-05,7.24072860975866e-05,7.24072860975866e-05,7.20243288014899e-05,7.20243288014899e-05,7.24072860975866e-05,8.23413602120127e-05,7.20243288014899e-05,8.23413602120127e-05,8.23413602120127e-05,8.23413602120127e-05,7.20243288014899e-05,7.20243288014899e-05,7.20243288014899e-05,7.20243288014899e-05,8.23413602120127e-05,7.24072860975866e-05,7.20243288014899e-05,7.20243288014899e-05,7.24072860975866e-05,7.20243288014899e-05,8.23413602120127e-05,7.20243288014899e-05,7.20243288014899e-05,7.24072860975866e-05,7.24072860975866e-05,7.24072860975866e-05,8.23413602120127e-05,7.20243288014899e-05
21,9.23205325307208e-05,9.23205325307208e-05,9.23205325307208e-05,9.23205325307208e-05,9.23205325307208e-05,9.23205325307208e-05,0.000121506410323491,9.23205325307208e-05,9.23205325307208e-05,0.000121506410323491,9.23205325307208e-05,0.000121506410323491,0.000121506410323491,9.23205325307208e-05,9.23205325307208e-05,9.23205325307208e-05,0.000121506410323491,9.23205325307208e-05,0.000121506410323491,0.000121506410323491,9.23205325307208e-05,9.23205325307208e-05,7.09028754499741e-05,7.09028754499741e-05,0.000121506410323491,0.000121506410323491,7.09028754499741e-05,9.23205325307208e-05,0.000121506410323491,7.09028754499741e-05,0.000121506410323491,9.23205325307208e-05,0.000121506410323491,0.000121506410323491,0.000121506410323491,0.000121506410323491,9.23205325307208e-05,7.09028754499741e-05,0.000121506410323491,0.000121506410323491,6.09360458838637e-05,0.000121506410323491,9.23205325307208e-05,0.000121506410323491,0.000121506410323491,0.000121506410323491,0.000121506410323491,0.000121506410323491,9.23205325307208e-05,6.09360458838637e-05
22,0.00012008698831778,0.00012241730291862,0.00012241730291862,0.000135930225951597,0.000135930225951597,0.00012008698831778,0.00012008698831778,0.00012241730291862,0.00012241730291862,0.000167177960975096,0.00012008698831778,0.000167177960975096,0.000135930225951597,0.000135930225951597,0.00012241730291862,0.000135930225951597,0.000135930225951597,0.00012008698831778,0.000135930225951597,0.000167177960975096,0.00012241730291862,0.00012008698831778,0.00012241730291862,0.00012241730291862,0.000167177960975096,0.000135930225951597,0.000135930225951597,0.000135930225951597,0.000167177960975096,0.000135930225951597,0.000135930225951597,0.000135930225951597,0.000167177960975096,0.000135930225951597,0.000135930225951597,0.000167177960975096,0.000135930225951597,0.000135930225951597,0.00012008698831778,0.000167177960975096,0.00012241730291862,0.00012008698831778,0.000135930225951597,0.000167177960975096,0.000135930225951597,0.00012241730291862,0.000135930225951597,0.000135930225951597,0.00012008698831778,0.000135930225951597
23,0.000190840049981489,0.000135507847517147,0.000190840049981489,0.000112637595520937,0.000112637595520937,0.000135507847517147,0.000135507847517147,0.000135507847517147,0.000135507847517147,0.000135507847517147,0.000175674520505709,0.000135507847517147,0.000112637595520937,0.000190840049981489,0.000135507847517147,0.000112637595520937,0.000112637595520937,0.000175674520505709,0.000112637595520937,0.000135507847517147,0.000135507847517147,0.000190840049981489,0.000190840049981489,0.000175674520505709,0.000135507847517147,0.000190840049981489,0.000175674520505709,0.000112637595520937,0.000135507847517147,0.000175674520505709,0.000135507847517147,0.000112637595520937,0.000135507847517147,0.000112637595520937,0.000175674520505709,0.000135507847517147,0.000112637595520937,0.000175674520505709,0.000135507847517147,0.000135507847517147,0.000135507847517147,0.000135507847517147,0.000112637595520937,0.000135507847517147,0.000112637595520937,0.000175674520505709,0.000112637595520937,0.000135507847517147,0.000135507847517147,0.000175674520505709
24,5.80498181079747e-05,0.000104664239188423,5.80498181079747e-05,0.000118894133265712,0.000118894133265712,5.92614032939309e-05,5.80498181079747e-05,0.000104664239188423,0.000104664239188423,0.000104664239188423,5.80498181079747e-05,0.000104664239188423,5.80498181079747e-05,5.92614032939309e-05,0.000104664239188423,0.000118894133265712,5.80498181079747e-05,5.80498181079747e-05,5.80498181079747e-05,0.000104664239188423,0.000104664239188423,5.80498181079747e-05,0.000104664239188423,0.000118894133265712,0.000104664239188423,5.80498181079747e-05,5.80498181079747e-05,0.000118894133265712,0.000104664239188423,0.000104664239188423,0.000118894133265712,0.000118894133265712,0.000104664239188423,5.92614032939309e-05,5.80498181079747e-05,0.000104664239188423,0.000118894133265712,5.80498181079747e-05,0.000104664239188423,0.000104664239188423,5.80498181079747e-05,0.000104664239188423,0.000118894133265712,0.000104664239188423,5.92614032939309e-05,5.92614032939309e-05,5.80498181079747e-05,0.000104664239188423,5.80498181079747e-05,0.000104664239188423
25,9.54409579208004e-05,9.54409579208004e-05,7.48000620660605e-05,0.000142761540701031,0.000142761540701031,9.85134693110012e-05,0.000142761540701031,9.54409579208004e-05,9.54409579208004e-05,9.54409579208004e-05,9.54409579208004e-05,9.54409579208004e-05,9.54409579208004e-05,9.85134693110012e-05,9.54409579208004e-05,0.000142761540701031,9.54409579208004e-05,9.54409579208004e-05,9.54409579208004e-05,9.54409579208004e-05,9.54409579208004e-05,9.54409579208004e-05,7.48000620660605e-05,9.54409579208004e-05,9.54409579208004e-05,9.54409579208004e-05,9.85134693110012e-05,0.000142761540701031,9.54409579208004e-05,7.48000620660605e-05,9.85134693110012e-05,0.000142761540701031,9.54409579208004e-05,0.000142761540701031,9.85134693110012e-05,9.54409579208004e-05,0.000142761540701031,9.85134693110012e-05,7.48000620660605e-05,9.54409579208004e-05,7.48000620660605e-05,7.48000620660605e-05,0.000142761540701031,9.54409579208004e-05,7.48000620660605e-05,7.48000620660605e-05,9.54409579208004e-05,9.85134693110012e-05,9.85134693110012e-05,0.000142761540701031
26,6.26602577540325e-05,0.000100523830042221,6.26602577540325e-05,8.94726272235857e-05,8.94726272235857e-05,0.000100523830042221,0.000100523830042221,0.000100523830042221,0.000100523830042221,9.24276919249678e-05,9.24276919249678e-05,9.24276919249678e-05,6.26602577540325e-05,8.94726272235857e-05,0.000100523830042221,8.94726272235857e-05,6.26602577540325e-05,9.24276919249678e-05,6.26602577540325e-05,9.24276919249678e-05,0.000100523830042221,6.26602577540325e-05,9.24276919249678e-05,8.94726272235857e-05,9.24276919249678e-05,9.24276919249678e-05,8.94726272235857e-05,8.94726272235857e-05,9.24276919249678e-05,6.26602577540325e-05,8.94726272235857e-05,8.94726272235857e-05,9.24276919249678e-05,8.94726272235857e-05,0.000100523830042221,9.24276919249678e-05,8.94726272235857e-05,8.94726272235857e-05,9.24276919249678e-05,9.24276919249678e-05,6.26602577540325e-05,9.24276919249678e-05,8.94726272235857e-05,9.24276919249678e-05,8.94726272235857e-05,8.94726272235857e-05,6.26602577540325e-05,0.000100523830042221,0.000100523830042221,9.24276919249678e-05
27,0.000159852852448239,0.000159852852448239,0.000159852852448239,8.19098477222724e-05,8.19098477222724e-05,0.000155499908942147,9.20450784178684e-05,0.000159852852448239,0.000159852852448239,0.000155499908942147,0.000159852852448239,0.000155499908942147,8.19098477222724e-05,8.19098477222724e-05,0.000159852852448239,8.19098477222724e-05,8.19098477222724e-05,0.000159852852448239,8.19098477222724e-05,0.000155499908942147,0.000159852852448239,0.000159852852448239,8.19098477222724e-05,0.000159852852448239,0.000155499908942147,9.20450784178684e-05,8.19098477222724e-05,8.19098477222724e-05,0.000155499908942147,0.000159852852448239,9.20450784178684e-05,8.19098477222724e-05,0.000155499908942147,0.000155499908942147,0.000159852852448239,0.000155499908942147,8.19098477222724e-05,8.19098477222724e-05,9.20450784178684e-05,0.000155499908942147,0.000159852852448239,9.20450784178684e-05,8.19098477222724e-05,0.000155499908942147,0.000155499908942147,0.000159852852448239,8.19098477222724e-05,8.19098477222724e-05,8.19098477222724e-05,0.000155499908942147
